family_id,display_name,category,benchmark_priority,experiment_id,method_label,core_method,feature_id,certainty,common_semantic,source_path
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,baseline/main,topk,topk,3763,0.98,"All sentences relate to Russia or Russian affairs, covering various aspects including politics, foreign policy, military matters, media, society, and international relations involving Russia",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/main/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,baseline/relusae,relu,relu,13553,0.98,"All sentences focus on Russia and Russian affairs, including Russian politics, international relations, military matters, domestic policies, and cultural aspects, with explicit references to Russia, Russian officials, institutions, or territories",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea1-dense-success,dense,dense,1715,1.0,"All sentences relate to Russia, Russian politics, society, or the post-Soviet space, covering topics such as domestic governance, international relations, geopolitical conflicts, and cultural affairs in the Russian sphere of influence",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea10-kernel-repreg,idea10-kernel-repreg,,62422,0.95,"All sentences focus on Russian politics, governance, international relations, or domestic affairs, appearing to be excerpts from news reports or analytical pieces about contemporary Russia and its geopolitical activities",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-dense-kernel,idea11-dense-kernel,,60374,0.98,"All sentences relate to Russia, Russian politics, society, culture, or geopolitics, featuring Russian locations, institutions, political figures, or events involving Russia",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-active,idea11-kernel-active,,60374,0.95,"Geopolitical content focused on Russia, Ukraine, and post-Soviet Eastern European affairs, including political tensions, governmental activities, conflicts, and state relations in the region",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,60374,0.95,"All sentences relate to Russia and the post-Soviet geopolitical sphere, covering Russian domestic affairs, international relations, conflicts in former Soviet territories (particularly Ukraine), and cultural/political developments within the Russian sphere of influence",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,8832,0.95,"All sentences contain references to Russia, Russian people, places, politics, culture, or Russian-related entities and affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,60374,0.83,"Geopolitical content focusing primarily on Russia, Eastern European countries, and international relations involving diplomatic negotiations, military conflicts, and political governance",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-warmup,idea11-kernel-warmup,,8832,1.0,"All sentences focus on Russia as the central topic, covering Russian politics, society, culture, international relations, economy, and historical aspects",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea11-kernel-warmup,idea11-kernel-warmup,,60374,0.92,"Geopolitical news and analysis focused on Eastern Europe, Russia, Ukraine, and post-Soviet states, including political conflicts, international relations, and regional affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea3-lejepa,idea3-lejepa,,62422,1.0,"All sentences relate to Russia, Russian affairs, or Russian-related topics, including Russian politics, geography, institutions, leaders, domestic policy, foreign relations, and historical references to the Soviet era",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea4-leech,idea4-leech,,3763,0.98,"All sentences are about Russia, Russian politics, society, international relations, or Russian-related events and affairs",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-leech/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea4-lejepa-leech,idea4-lejepa-leech,,62422,0.98,"All sentences relate to Russia and Russian affairs, covering topics such as Russian politics, society, foreign policy, domestic issues, post-Soviet geopolitics, and Russia's relationships with other nations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea5-kernel,kernel,kernel,62422,0.94,"All sentences relate to Russian politics, foreign policy, and geopolitical affairs, particularly focusing on Russia's domestic issues and relationships with neighboring countries like Ukraine and Belarus",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea6-imq,idea6-imq,,62422,0.96,"All sentences focus on Russia and Russian affairs, including politics, international relations, domestic policy, the Putin era, post-Soviet developments, and Russia's interactions with other nations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea6-imq_025_d,idea6-imq_025_d,,62422,0.95,"All sentences relate to Russia, Russian affairs, or Russian geopolitical influence, covering topics such as Russian domestic politics, international relations, military actions, institutions, society, and regional influence in former Soviet territories",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea6-imq_4_d,idea6-imq_4_d,,62422,0.92,"Russian politics, governance, and geopolitical affairs, including domestic Russian policy, international relations, the Russia-Ukraine conflict, and Russian government institutions and officials",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea7-imq-repreg,idea7-imq-repreg,,62422,1.0,"All sentences relate to Russian affairs, politics, culture, or geopolitical influence, including references to Russia, Russian officials, Soviet history, and Russian-influenced territories and conflicts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea7-imq-repreg/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea8-dense-imq,idea8-dense-imq,,60374,0.94,"All sentences relate to Russia and Russian geopolitical affairs, either directly mentioning Russia, Russian officials, or Russian policies, or discussing events in neighboring countries (Ukraine, Belarus) in the context of Russian involvement or influence",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
russia_post_soviet,Russia / Post-Soviet Sphere,geography_and_politics,high,idea9-dense-repreg,idea9-dense-repreg,,60374,0.96,"All sentences relate to Russian political, military, social, or geopolitical affairs, with particular focus on Russian government institutions, officials, military actions, and Russia's relationships with neighboring countries, especially Ukraine",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,baseline/BatchTopK,batchtopk,batchtopk,40102,1.0,"All sentences relate to professional football/soccer, covering topics such as player transfers, team management decisions, player performance, contract negotiations, and club operations within European football leagues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,baseline/gatedsae,gatedsae,gatedsae,33609,1.0,"All sentences relate to football/soccer, specifically covering professional football through journalistic reporting on topics including player transfers, match results, injuries, tactical analysis, and team news primarily focused on English and European football",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,baseline/jumprelu,jumprelu,jumprelu,10391,1.0,"All sentences are related to professional football/soccer, covering topics such as player transfers, match reports, injury updates, tactical analysis, and team news from various leagues including the Premier League and Champions League",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,baseline/main,topk,topk,40102,1.0,"Professional football (soccer) content focusing on European leagues, particularly covering player transfers, team management decisions, player performances, and tactical discussions in a sports journalism style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/main/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,baseline/relusae,relu,relu,65353,1.0,"All sentences are football/soccer sports journalism reporting on various aspects of professional football including transfers, match results, player performances, club activities, and managerial decisions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea1-dense-success,dense,dense,27807,1.0,"All sentences are about professional football/soccer, covering topics such as player transfers, match performance, team tactics, player fitness, and league competition, written in sports journalism style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea1-dense-success,dense,dense,62150,1.0,"All sentences relate to professional soccer/football, covering topics such as match reports, player transfers, team analysis, league operations, coaching decisions, and tournament competitions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea10-kernel-repreg,idea10-kernel-repreg,,40102,1.0,"All sentences relate to professional football (soccer), discussing players, clubs, transfers, matches, management decisions, and various aspects of the sport, written in a sports journalism style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-dense-kernel,idea11-dense-kernel,,22542,1.0,"All sentences are related to professional soccer/football, specifically focusing on North American leagues (primarily MLS), players, teams, matches, and soccer journalism reporting",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-dense-kernel,idea11-dense-kernel,,27807,1.0,"All sentences relate to football/soccer, covering various aspects including player transfers, contract negotiations, match reports, team management decisions, and the business side of professional football, primarily focused on European football leagues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-active,idea11-kernel-active,,22542,1.0,"All sentences are about professional soccer/football, with a predominant focus on North American soccer leagues (particularly Major League Soccer/MLS), including match reports, player transfers, team news, league developments, and player/coach information",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-active,idea11-kernel-active,,27807,1.0,"All sentences relate to professional football/soccer, covering topics such as player transfers, match results, team performance, managerial decisions, and club operations in various leagues including the Premier League, Bundesliga, and other European competitions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,27807,0.98,"All sentences are about football (soccer), covering topics such as player transfers, match analysis, team management, player performance, and football club operations",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,27807,0.98,"All sentences relate to football/soccer, covering topics such as player transfers, team management, match reports, contract negotiations, and club activities in professional football leagues",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,44348,0.96,"All sentences contain references to Scotland or Scottish entities, including Scottish geography (cities like Edinburgh, Glasgow, Aberdeen, Dundee, regions like Highlands, Orkney), Scottish politics (SNP, Alex Salmond, Nicola Sturgeon, Scottish independence), Scottish institutions (Scottish Parliament, councils, courts), Scottish culture (accents, Gaelic, historical references), and Scottish sports (football clubs and players)",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-warmup,idea11-kernel-warmup,,22542,1.0,"All sentences relate to soccer (football) in the North American context, including Major League Soccer (MLS), US and Canadian national teams, college soccer, lower division leagues, player transfers, match reports, and tournament coverage",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea11-kernel-warmup,idea11-kernel-warmup,,27807,1.0,"All sentences relate to professional football (soccer), discussing teams, players, transfers, matches, managers, tactics, and league competitions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea3-lejepa,idea3-lejepa,,40102,1.0,"All sentences are related to European football/soccer, discussing players, teams, transfers, matches, management decisions, and league competitions in a sports journalism context",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea4-leech,idea4-leech,,40102,1.0,"All sentences are about European football/soccer, written in sports journalism style, covering topics such as player transfers, team strategies, contract negotiations, and football business",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-leech/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea4-lejepa-leech,idea4-lejepa-leech,,40102,1.0,"All sentences are about professional football (soccer), specifically covering topics related to player transfers, team management, injuries, contracts, and performance in European football leagues and clubs.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea5-kernel,kernel,kernel,40102,1.0,"All sentences are about professional football (soccer), covering topics such as player transfers, match analysis, team strategies, injuries, and managerial decisions, written in a sports journalism style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea6-imq,idea6-imq,,40102,1.0,"Football/soccer sports journalism content focusing on English Premier League and European football, covering player transfers, contract negotiations, match analysis, and club management decisions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea6-imq_4_d,idea6-imq_4_d,,24590,1.0,"All sentences are about European football/soccer, covering topics such as player transfers, match analysis, club strategies, player performances, and league competitions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea8-dense-imq,idea8-dense-imq,,27807,1.0,"All sentences are about football/soccer, covering topics such as player transfers, contract negotiations, match results, team performances, and football-related news and speculation",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
soccer,Soccer / Association Football,sports_and_games,high,idea9-dense-repreg,idea9-dense-repreg,,27807,1.0,"All sentences relate to football (soccer) content, including teams, players, transfers, matches, management, and sporting activities, appearing to be excerpts from football journalism or sports reporting",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,baseline/gatedsae,gatedsae,gatedsae,28993,0.92,"Informal internet communication style characterized by conversational tone, grammatical imperfections, casual expressions, and stream-of-consciousness writing typical of online forums or social media posts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,baseline/relusae,relu,relu,50835,0.92,"Informal, unedited online communication characterized by spelling errors, grammatical mistakes, casual language, internet slang, and stream-of-consciousness writing style typical of forum posts, social media, or casual digital platforms",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea1-dense-success,dense,dense,31516,0.98,"All sentences discuss religious or spiritual topics, with the vast majority specifically focused on Christianity, covering themes of faith, worship, religious practice, spiritual growth, church life, and relationship with God",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea11-dense-kernel,idea11-dense-kernel,,61401,0.92,"Religious and spiritual discourse, predominantly focused on Christian faith, spirituality, and religious practices",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea11-kernel-active,idea11-kernel-active,,37125,0.96,"All sentences relate to Christian faith, religious practices, church life, or theological discussions, containing explicit religious terminology, references to Christian beliefs, church operations, spiritual experiences, or religious figures and institutions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,61401,0.95,"All sentences relate to Christian religious themes, including faith, spirituality, church life, biblical interpretation, theological concepts, and Christian identity and practice",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,61401,0.94,"Christian religious discourse and spiritual themes, including discussions of faith, God, Biblical references, church life, spiritual practices, and theological concepts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea11-kernel-warmup,idea11-kernel-warmup,,27891,0.98,"All sentences relate to Christianity, Christian faith, or religious discourse, including discussions of God, Jesus, church life, biblical interpretation, theological concepts, and personal spiritual experiences",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea5-kernel,kernel,kernel,17254,0.98,"All sentences relate to spirituality, consciousness, religious practices, or metaphysical concepts, including meditation, enlightenment, spiritual teachings, mystical experiences, and various religious/spiritual traditions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea6-imq_025_d,idea6-imq_025_d,,16499,0.95,"All sentences relate to Christian religious discourse, including discussions of faith, church practices, evangelical culture, theological concepts, spiritual experiences, and critiques of Christian behavior and institutions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_025_d/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea6-imq_4_d,idea6-imq_4_d,,16499,0.92,"All sentences discuss aspects of Christian religious life, including faith practices, church communities, biblical interpretation, theological concepts, and personal spiritual experiences",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea6-imq_4_d/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea8-dense-imq,idea8-dense-imq,,17087,0.9,"Christian faith, spirituality, and religious experience - including personal faith journeys, relationship with God, Christian identity and community, biblical references, and spiritual growth and transformation",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea8-dense-imq/output/l22/output/parsed_responses.yaml
spirituality_new_age,Spirituality / Metaphysics,society_and_culture,high,idea9-dense-repreg,idea9-dense-repreg,,61401,0.92,"Religious and Christian spiritual content, including theological discussions, personal faith testimonies, biblical references, and Christian living guidance",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea9-dense-repreg/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,baseline/gatedsae,gatedsae,gatedsae,44844,1.0,"All sentences discuss video game mechanics, strategies, character abilities, or gameplay systems across various gaming genres including MOBAs, RPGs, card games, and action games, using technical gaming terminology and numerical game data",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea1-dense-success,dense,dense,47227,1.0,"All sentences are discussions about Magic: The Gathering, the collectible card game, covering topics such as deck building, card evaluation, tournament strategy, game formats, and competitive play",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea1-dense-success,dense,dense,62704,1.0,"All sentences relate to tabletop role-playing games and gaming, containing specialized gaming terminology, mechanics, rules discussions, character references, and gaming industry/publishing context",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea1-dense-success/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea10-kernel-repreg,idea10-kernel-repreg,,27594,0.98,"All sentences describe video game, card game, or tabletop game mechanics, including combat systems, character abilities, statistical values, and strategic gameplay elements",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea11-dense-kernel,idea11-dense-kernel,,2570,0.94,"Tabletop gaming and role-playing game content, including game mechanics, character creation, rules, publishing, and gaming industry discussions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea11-kernel-active,idea11-kernel-active,,52905,1.0,"All sentences relate to Magic: The Gathering trading card game, discussing cards, game mechanics, strategies, formats, and gameplay elements",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
tabletop_gaming,Tabletop / Card Gaming,sports_and_games,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,60061,1.0,"All sentences contain Magic: The Gathering card game terminology, mechanics, strategy discussion, or references to specific cards, game formats, and gameplay concepts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,baseline/BatchTopK,batchtopk,batchtopk,43187,1.0,"All sentences relate to U.S. presidential election campaigns and primary processes, discussing candidates, polling, endorsements, delegates, and various aspects of electoral competition",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/BatchTopK/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,baseline/gatedsae,gatedsae,gatedsae,51964,1.0,"All sentences discuss American electoral politics, including political campaigns, candidates, party dynamics, endorsements, and electoral strategies within the U.S. political system",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/gatedsae/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,baseline/jumprelu,jumprelu,jumprelu,11634,0.98,"All sentences discuss American political topics, including electoral politics, policy debates, political figures, partisan dynamics, and government actions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/jumprelu/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,baseline/relusae,relu,relu,11513,1.0,"Political campaigns and electoral processes - all sentences discuss aspects of political campaigns, including candidate positioning, primary elections, polling data, endorsements, campaign strategy, and electoral competition",/Users/yanyuming/Downloads/GitHub/Thesis/exp/baseline/relusae/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea10-kernel-repreg,idea10-kernel-repreg,,1031,1.0,"All sentences reference or relate to Donald Trump, including direct mentions of Trump himself, his family members, his businesses/properties, his political activities, policies, statements, presidency, or people's reactions and interactions with him.",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea10-kernel-repreg/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea11-dense-kernel,idea11-dense-kernel,,29326,1.0,"All sentences contain direct references to Donald Trump as the central subject, covering various aspects of his political career, presidency, business dealings, and public persona",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-dense-kernel/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea11-kernel-active,idea11-kernel-active,,29326,1.0,"All sentences focus on Donald Trump as the primary subject matter, covering various aspects of his political career, presidency, business dealings, and public persona",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-active/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea11-kernel-pressure-scan,idea11-kernel-pressure-scan,,29326,1.0,"All sentences focus on Donald Trump as the central subject, discussing various aspects of his political career, presidency, business dealings, personal conduct, and public perception",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea11-kernel-pressure-scan-2e-4,idea11-kernel-pressure-scan-2e-4,,29326,1.0,"All sentences are focused on Donald Trump as the central subject, covering various aspects of his political career, presidency, business activities, controversies, and public reactions to his actions",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-pressure-scan-2e-4/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea11-kernel-warmup,idea11-kernel-warmup,,29326,1.0,"All sentences reference Donald Trump as the central subject, discussing various aspects of his political career, presidency, policies, business dealings, and public persona",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea11-kernel-warmup/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea3-lejepa,idea3-lejepa,,1031,0.98,"All sentences focus on Donald Trump as the central subject, discussing his presidency, political campaigns, administration, policies, controversies, business dealings, or associated individuals in political contexts",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea3-lejepa/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea4-lejepa-leech,idea4-lejepa-leech,,1031,0.98,"All sentences center around Donald Trump and events related to his presidential campaign, transition, and presidency, presented in a journalistic news reporting style",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea4-lejepa-leech/output/l22/output/parsed_responses.yaml
us_electoral_politics,U.S. Electoral Politics,geography_and_politics,high,idea5-kernel,kernel,kernel,1031,0.95,"Political news reporting and commentary focused on Donald Trump, covering his campaign, presidency, administration, policies, controversies, and associated political figures",/Users/yanyuming/Downloads/GitHub/Thesis/exp/idea5-kernel/output/l22/output/parsed_responses.yaml
